device_key,alert_count,critical_alert_count,high_alert_count,unresolved_alert_count,unresolved_critical_count,malware_or_ransomware_count,powershell_count,lateral_movement_count,credential_access_count,tampering_count,usb_count,impossible_resolution_count,inactive_user_activity_count,identity_join_review_count,associated_user_count,risk_score,risk_reasons,critical_severity_points,high_severity_points,unresolved_critical_points,malware_ransomware_points,powershell_points,lateral_movement_points,credential_access_points,tampering_points,usb_points,impossible_resolution_points,inactive_user_points,identity_review_points,risk_band,hostname,device_criticality,departments
LPT-12088,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,LPT-12088,Low,Purch
LPT-12147,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,LPT-12147,High,Human Resources
LPT-12203,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,LPT-12203,Low,Purch
LPT-12227,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,LPT-12227,High,Rnd
LPT-12377,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,LPT-12377,High,Cs
LPT-12427.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,LPT-12427.CORP.LOCAL,High,Sales Dept
LPT-12516,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,LPT-12516,Low,Human Resource
LPT-12532,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,LPT-12532,Low,Supply Chain
LPT-12541,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,LPT-12541,Low,Support
LPT-12563,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,LPT-12563,,Supply Chain
LPT-12609.CORP.LOCAL,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,LPT-12609.CORP.LOCAL,Low,Compliance
LPT-12616.CORP.LOCAL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,LPT-12616.CORP.LOCAL,Critical,Customer Care
LPT-12639.CORP.LOCAL,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,LPT-12639.CORP.LOCAL,Critical,Research And Development
LPT-12654,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,LPT-12654,Low,Hr Dept
LPT-12690,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,LPT-12690,Critical,Procurement
LPT-12741,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,LPT-12741,High,Supply Chain
LPT-12759,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,LPT-12759,Medium,Sales Team
LPT-12843,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,LPT-12843,Low,Hr
LPT-12854,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,LPT-12854,High,Finance Dept
LPT-12871,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,LPT-12871,Critical,Human Resources
LPT-12904.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,LPT-12904.CORP.LOCAL,Critical,Sales Team
LPT-12927,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,LPT-12927,,Mkt
LPT-12951.CORP.LOCAL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,LPT-12951.CORP.LOCAL,Critical,Innovation
MISSING_HOST::EMP10068,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Low,Sales
MISSING_HOST::EMP10157,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Medium,Human Resource
MISSING_HOST::EMP10241,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,High,Legal Dept
MISSING_HOST::EMP10472,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Critical,
MISSING_HOST::EMP10493,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Critical,It Dept
MISSING_HOST::EMP10494,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Medium,Legal
MISSING_HOST::EMP10641,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,High,Rnd
MISSING_HOST::EMP10924,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Critical,Rnd
MISSING_HOST::EMP11050,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,High,Legal
MISSING_HOST::EMP11141,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Medium,Sales Dept
MISSING_HOST::EMP11364,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Medium,Rnd
MISSING_HOST::EMP11529,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Low,Brand Team
MISSING_HOST::EMP11625,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,,Operations Dept
MISSING_HOST::EMP11666,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Low,Sales
MISSING_HOST::EMP11714,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Critical,Sales
MISSING_HOST::EMP11718,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Critical,Call Center
MISSING_HOST::EMP11796,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Low,Hr Dept
MISSING_HOST::EMP11968,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Critical,Legal Dept
MISSING_HOST::EMP12293,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,High,Innovation
MISSING_HOST::EMP12842,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Critical,Finance Dept
MISSING_HOST::EMP12910,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,,Low,Rd
VDR-10016,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-10016,,Finance Dept
VDR-10079,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10079,Medium,Finance Dept
VDR-10209.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-10209.CORP.LOCAL,Medium,Research And Development
VDR-10218,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-10218,Critical,Customer Support
VDR-10247.CORP.LOCAL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-10247.CORP.LOCAL,High,Support
VDR-10283,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-10283,,Brand Team
VDR-10310,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-10310,High,Legal
VDR-10358,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10358,High,Mkt
VDR-10362,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-10362,High,Innovation
VDR-10363,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10363,High,Legal
VDR-10449.CORP.LOCAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10449.CORP.LOCAL,Critical,Ops
VDR-10477,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-10477,Medium,Ops Team
VDR-10576.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-10576.CORP.LOCAL,Medium,Mkt
VDR-10783,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10783,Low,Sales Dept
VDR-10793.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-10793.CORP.LOCAL,Low,Information Tech
VDR-10796,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-10796,Medium,Operations
VDR-10816.CORP.LOCAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10816.CORP.LOCAL,High,Supply Chain
VDR-10846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-10846,Medium,Legal
VDR-10875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10875,Medium,Customer Care
VDR-10879,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-10879,Low,Supply Chain
VDR-10889,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-10889,Low,Mkt
VDR-10919,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10919,Low,Sales
VDR-10975,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10975,Medium,People Team
VDR-10983,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-10983,High,Research And Development
VDR-10990,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-10990,High,Sales
VDR-11036,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-11036,Low,Information Tech
VDR-11066,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-11066,Low,People Team
VDR-11083.CORP.LOCAL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-11083.CORP.LOCAL,Critical,Rd
VDR-11213,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-11213,Medium,Compliance
VDR-11227,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-11227,Critical,Human Resource
VDR-11255,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-11255,Critical,Information Tech
VDR-11426,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-11426,High,It
VDR-11436,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-11436,Low,Innovation
VDR-11500,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-11500,Low,Brand Team
VDR-11578,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-11578,High,Legal
VDR-11611.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-11611.CORP.LOCAL,Medium,Hr Dept
VDR-11731,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-11731,Medium,Business Sales
VDR-11804.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-11804.CORP.LOCAL,Critical,Information Technology
VDR-11910,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-11910,,Human Resources
VDR-11933,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-11933,Low,Operations Dept
VDR-11946.CORP.LOCAL,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-11946.CORP.LOCAL,Critical,Mktg
VDR-11979,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-11979,Low,Procurement Team
VDR-12057,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-12057,Low,Purchase
VDR-12187.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-12187.CORP.LOCAL,Critical,Information Tech
VDR-12270,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-12270,High,Accounts
VDR-12332.CORP.LOCAL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-12332.CORP.LOCAL,Low,
VDR-12348,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,VDR-12348,High,Information Technology
VDR-12593,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-12593,Medium,Marketing
VDR-12684,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-12684,Low,Sales Team
VDR-12693.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-12693.CORP.LOCAL,Medium,Legal
VDR-12709,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-12709,Low,Legal
VDR-12750,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-12750,High,It
VDR-12804,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-12804,Medium,Hr Dept
VDR-12806,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-12806,Medium,Human Resource
VDR-12821.CORP.LOCAL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,VDR-12821.CORP.LOCAL,,Operations
VDR-12841,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-12841,Critical,Rd
VDR-12922,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-12922,High,Mkt
VDR-12928,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-12928,High,Hr
VDR-12958,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,VDR-12958,Medium,R&D
VDR-12975,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-12975,Low,Sales
VDR-12976.CORP.LOCAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,VDR-12976.CORP.LOCAL,High,Sales Team
WS-10023.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,WS-10023.CORP.LOCAL,Low,Human Resources
WS-10070,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-10070,Medium,Ops Team
WS-10191,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-10191,High,Hr
WS-10213,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-10213,Medium,Sales
WS-10241,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-10241,Low,Legal Dept
WS-10242,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-10242,Critical,Ops
WS-10338,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-10338,High,Human Resource
WS-10391,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,WS-10391,High,It
WS-10394.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,WS-10394.CORP.LOCAL,High,Human Resource
WS-10448,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-10448,Low,Sales Dept
WS-10450,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-10450,High,Accounts
WS-10453,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-10453,,People Team
WS-10487.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,WS-10487.CORP.LOCAL,,It
WS-10512,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,WS-10512,,Operations
WS-10683.CORP.LOCAL,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-10683.CORP.LOCAL,Low,Operations
WS-10686,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,WS-10686,Medium,Business Sales
WS-10774,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-10774,Medium,Finance Dept
WS-10812,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-10812,High,Sales Team
WS-10849,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,WS-10849,,Sales
WS-10958.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,WS-10958.CORP.LOCAL,Critical,R&D
WS-10979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-10979,,Finance
WS-11064,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,WS-11064,,Compliance
WS-11080,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-11080,Medium,Rd
WS-11092,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-11092,,Hr
WS-11110,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,WS-11110,Low,Customer Support
WS-11442,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-11442,,Purch
WS-11481,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1 PowerShell alert(s),0,0,0,0,2,0,0,0,0,0,0,0,Low,WS-11481,Low,Procurement
WS-11529,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-11529,,Brand Team
WS-11538.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,WS-11538.CORP.LOCAL,Medium,Sales Team
WS-11567,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-11567,High,Hr
WS-11657.CORP.LOCAL,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1 identity review concern(s),0,0,0,0,0,0,0,0,1,0,0,1,Low,WS-11657.CORP.LOCAL,High,Business Sales
WS-11672.CORP.LOCAL,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-11672.CORP.LOCAL,Critical,Mkt
WS-11706,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-11706,Low,Operations
WS-11719,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-11719,Medium,Sales Dept
WS-11782,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-11782,High,Customer Support
WS-11878,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1 credential-access alert(s),0,0,0,0,0,0,2,0,0,0,0,0,Low,WS-11878,Low,Information Tech
WS-12047,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1 lateral-movement alert(s),0,0,0,0,0,2,0,0,0,0,0,0,Low,WS-12047,Low,Hr
